playerName,kicks W Mean,kicks FP,kicks Scalar,handballs W Mean,handballs FP,handballs Scalar,marks W Mean,marks FP,marks Scalar,tackles W Mean,tackles FP,tackles Scalar,freesFor W Mean,freesFor FP,freesFor Scalar,freesAgainst W Mean,freesAgainst FP,freesAgainst Scalar,goals W Mean,goals FP,goals Scalar,behinds W Mean,behinds FP,behinds Scalar,disposals W Mean,disposals Scalar,uncontestedPossessions W Mean,uncontestedPossessions Scalar,contestedPossessions W Mean,contestedPossessions Scalar,contestedMarks W Mean,contestedMarks Scalar,uncontestedMarks W Mean,uncontestedMarks Scalar,clearances.totalClearances W Mean,clearances.totalClearances Scalar,inside50s W Mean,inside50s Scalar,disposalEfficiency W Mean,disposalEfficiency Scalar,rebound50s W Mean,rebound50s Scalar,metresGained W Mean,metresGained Scalar,extendedStats.kickEfficiency W Mean,extendedStats.kickEfficiency Scalar,extendedStats.interceptMarks W Mean,extendedStats.interceptMarks Scalar,extendedStats.scoreLaunches W Mean,extendedStats.scoreLaunches Scalar,extendedStats.kickins W Mean,extendedStats.kickins Scalar,extendedStats.kickinsPlayon W Mean,extendedStats.kickinsPlayon Scalar,dreamTeamPoints W Mean,dreamTeamPoints Trend,dreamTeamPoints Scalar,dreamTeamPoints FP
Aaron Francis,6.23,18.69,-39.12,3.49,6.98,-35.55,4.62,13.86,-7.58,1.93,7.72,-4.41,1.09,1.09,65.91,0.1,-0.3,-84.76,0.02,0.12,-85.4,0.05,0.05,-60.94,9.72,-37.89,6.48,-33.46,3.28,-32.84,0.19,-66.49,4.43,-0.02,0.0,-100.0,0.56,-62.21,78.42,-1.47,2.51,-19.47,146.99,-44.43,85.14,12.04,0.77,-45.7,1.0,1.01,0.0,-100.0,0.0,-100.0,48.26,-5.06,-25.11,48.21
Aaron Hall,26.0,78.0,154.06,4.0,8.0,-26.13,12.0,36.0,140.05,4.0,16.0,98.12,1.0,1.0,52.21,1.0,-3.0,52.44,0.0,0.0,-100.0,0.0,0.0,-100.0,30.0,91.71,19.0,95.09,10.0,104.75,1.0,76.37,11.0,148.25,2.0,208.17,3.0,102.43,66.7,-16.19,8.0,156.66,444.0,67.85,61.5,-19.07,3.0,111.57,1.0,1.01,2.0,76.68,2.0,99.8,136.0,-0.0,111.06,136.0
Adam Saad,10.94,32.82,6.9,4.38,8.76,-19.11,3.29,9.87,-34.19,2.96,11.84,46.61,0.09,0.09,-86.3,0.94,-2.82,43.29,0.0,0.0,-100.0,0.0,0.0,-100.0,15.31,-2.17,7.94,-18.47,4.4,-9.91,0.1,-82.36,3.18,-28.23,0.97,49.46,1.25,-15.65,91.53,15.01,3.32,6.51,302.78,14.46,88.45,16.39,1.17,-17.49,1.97,98.99,3.82,237.46,2.88,187.71,60.55,-15.8,-6.03,60.56
Adam Tomlinson,10.36,31.08,1.23,4.25,8.5,-21.51,4.71,14.13,-5.78,1.64,6.56,-18.77,0.81,0.81,23.29,0.98,-2.94,49.39,0.0,0.0,-100.0,0.0,0.0,-100.0,14.6,-6.7,7.85,-19.4,5.09,4.22,0.92,62.26,3.79,-14.47,0.02,-96.92,0.45,-69.64,78.14,-1.82,4.21,35.07,277.55,4.92,74.63,-1.79,1.41,-0.56,1.11,12.12,1.32,16.61,1.11,10.89,58.11,0.25,-9.82,58.14
Aidan Corr,8.83,26.49,-13.72,5.39,10.78,-0.46,4.5,13.5,-9.98,1.72,6.88,-14.81,0.64,0.64,-2.59,1.32,-3.96,101.22,0.0,0.0,-100.0,0.0,0.0,-100.0,14.21,-9.2,8.72,-10.46,5.14,5.24,0.64,12.87,3.86,-12.89,0.25,-61.48,0.75,-49.39,84.59,6.29,3.65,17.1,203.18,-23.19,79.69,4.86,1.32,-6.91,0.36,-63.64,0.93,-17.84,0.68,-32.07,54.4,-4.46,-15.58,54.33
Aiden Bonar,6.0,18.0,-41.37,1.0,2.0,-81.53,3.0,9.0,-39.99,1.0,4.0,-50.47,0.0,0.0,-100.0,1.0,-3.0,52.44,0.0,0.0,-100.0,0.0,0.0,-100.0,7.0,-55.27,6.0,-38.39,1.0,-79.52,0.0,-100.0,3.0,-32.3,0.0,-100.0,0.0,-100.0,71.4,-10.29,5.0,60.41,259.0,-2.09,66.7,-12.23,1.0,-29.48,0.0,-100.0,1.0,-11.66,0.0,-100.0,30.0,-0.0,-53.44,30.0
Alex Cincotta,7.33,21.99,-28.38,12.33,24.66,127.7,4.33,12.99,-13.38,2.33,9.32,15.4,0.33,0.33,-49.77,0.67,-2.01,2.13,0.33,1.98,140.88,0.0,0.0,-100.0,19.67,25.69,15.67,60.9,4.67,-4.38,0.33,-41.8,4.0,-9.73,0.67,3.24,2.67,80.16,82.1,3.16,1.0,-67.92,243.0,-8.14,73.8,-2.89,0.67,-52.75,1.33,34.34,0.0,-100.0,0.0,-100.0,69.33,-0.0,7.59,69.26
Alex Keath,6.15,18.45,-39.91,5.2,10.4,-3.97,5.77,17.31,15.42,1.49,5.96,-26.2,0.52,0.52,-20.85,0.57,-1.71,-13.11,0.01,0.06,-92.7,0.0,0.0,-100.0,11.35,-27.47,8.1,-16.83,4.17,-14.62,0.08,-85.89,5.69,28.41,0.02,-96.92,0.51,-65.59,93.64,17.66,0.72,-76.9,64.14,-75.75,96.04,26.38,2.76,94.64,1.5,51.52,0.0,-100.0,0.0,-100.0,50.94,-2.01,-20.95,50.99
Alex Pearce,6.87,20.61,-32.87,5.61,11.22,3.6,4.91,14.73,-1.78,1.84,7.36,-8.87,1.3,1.3,97.87,0.87,-2.61,32.62,0.07,0.42,-48.91,0.0,0.0,-100.0,12.48,-20.25,6.83,-29.87,5.72,17.12,0.81,42.86,4.1,-7.47,0.17,-73.81,0.58,-60.86,83.85,5.36,2.7,-13.38,171.94,-35.0,82.55,8.63,2.88,103.1,1.37,38.38,0.07,-93.82,0.0,-100.0,53.01,5.57,-17.73,53.03
Alex Witherden,20.0,60.0,95.43,4.0,8.0,-26.13,4.0,12.0,-19.98,4.0,16.0,98.12,1.0,1.0,52.21,2.0,-6.0,204.88,0.0,0.0,-100.0,0.0,0.0,-100.0,24.0,53.36,12.0,23.22,6.0,22.85,0.0,-100.0,4.0,-9.73,0.0,-100.0,1.0,-32.52,95.8,20.37,6.0,92.49,583.0,120.4,95.0,25.01,0.0,-100.0,2.0,102.02,8.0,606.71,6.0,499.4,91.0,-0.0,41.22,91.0
Aliir Aliir,11.29,33.87,10.32,3.76,7.52,-30.56,6.99,20.97,39.83,1.41,5.64,-30.16,1.04,1.04,58.3,1.12,-3.36,70.73,0.0,0.0,-100.0,0.0,0.0,-100.0,15.03,-3.96,9.17,-5.84,5.65,15.68,1.27,123.99,5.73,29.32,0.16,-75.35,0.85,-42.65,77.38,-2.77,3.25,4.27,249.63,-5.63,78.36,3.11,2.93,106.63,0.91,-8.08,0.0,-100.0,0.0,-100.0,65.66,9.33,1.9,65.68
Andrew McGrath,14.86,44.58,45.2,8.29,16.58,53.09,7.43,22.29,48.63,2.71,10.84,34.22,0.14,0.14,-78.69,0.14,-0.42,-78.66,0.0,0.0,-100.0,0.0,0.0,-100.0,23.14,47.87,15.14,55.46,5.0,2.38,0.0,-100.0,7.43,67.68,0.0,-100.0,2.57,73.41,93.23,17.14,3.0,-3.75,355.57,34.42,91.2,20.01,0.0,-100.0,0.86,-13.13,3.0,165.02,3.0,199.7,94.0,15.34,45.88,94.01
Angus Dewar,7.0,21.0,-31.6,0.0,0.0,-100.0,2.0,6.0,-59.99,3.0,12.0,48.59,0.0,0.0,-100.0,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,7.0,-55.27,5.0,-48.66,2.0,-59.05,0.0,-100.0,2.0,-54.86,0.0,-100.0,0.0,-100.0,71.4,-10.29,3.0,-3.75,270.0,2.07,71.4,-6.04,0.0,-100.0,1.0,1.01,0.0,-100.0,0.0,-100.0,39.0,-0.0,-39.48,39.0
Atu Bosenavulagi,5.0,15.0,-51.14,1.0,2.0,-81.53,3.0,9.0,-39.99,5.0,20.0,147.65,0.0,0.0,-100.0,2.0,-6.0,204.88,0.0,0.0,-100.0,0.0,0.0,-100.0,6.0,-61.66,5.0,-48.66,1.0,-79.52,0.0,-100.0,3.0,-32.3,0.0,-100.0,1.0,-32.52,100.0,25.65,1.0,-67.92,97.0,-63.33,100.0,31.59,1.0,-29.48,0.0,-100.0,0.0,-100.0,0.0,-100.0,40.0,-0.0,-37.92,40.0
Bailey Scott,11.0,33.0,7.48,3.0,6.0,-44.6,1.0,3.0,-80.0,3.0,12.0,48.59,0.0,0.0,-100.0,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,14.0,-10.54,4.0,-58.93,4.0,-18.1,0.0,-100.0,1.0,-77.43,0.0,-100.0,0.0,-100.0,92.9,16.73,7.0,124.57,417.0,57.64,90.9,19.62,0.0,-100.0,1.0,1.01,4.0,253.36,4.0,299.6,54.0,-0.0,-16.2,54.0
Ben McKay,7.8,23.4,-23.78,6.14,12.28,13.39,6.01,18.03,20.22,1.58,6.32,-21.74,0.86,0.86,30.9,0.6,-1.8,-8.54,0.0,0.0,-100.0,0.0,0.0,-100.0,13.93,-10.98,7.87,-19.19,6.02,23.26,1.58,178.66,4.42,-0.25,0.06,-90.76,0.38,-74.36,86.97,9.28,1.55,-50.27,127.83,-51.68,82.85,9.02,3.55,150.35,1.17,18.18,0.02,-98.23,0.0,-100.0,59.25,2.65,-8.05,59.09
Ben Miller,8.89,26.67,-13.13,2.86,5.72,-47.18,5.45,16.35,9.02,1.53,6.12,-24.22,0.65,0.65,-1.07,0.74,-2.22,12.8,0.14,0.84,2.19,0.0,0.0,-100.0,11.75,-24.92,7.61,-21.86,2.88,-41.03,0.49,-13.58,4.96,11.94,0.0,-100.0,0.8,-46.02,82.35,3.47,4.25,36.35,254.74,-3.7,80.99,6.58,1.86,31.17,1.39,40.4,1.14,0.71,0.89,-11.09,54.18,-6.35,-15.92,54.13
Bigoa Nyuon,7.0,21.0,-31.6,4.0,8.0,-26.13,4.0,12.0,-19.98,3.0,12.0,48.59,0.0,0.0,-100.0,2.0,-6.0,204.88,0.0,0.0,-100.0,0.0,0.0,-100.0,11.0,-29.71,6.0,-38.39,2.0,-59.05,0.0,-100.0,4.0,-9.73,0.0,-100.0,0.0,-100.0,72.7,-8.65,3.0,-3.75,121.0,-54.26,71.4,-6.04,1.0,-29.48,0.0,-100.0,1.0,-11.66,1.0,-0.1,47.0,-0.0,-27.06,47.0
Billy Frampton,7.9,23.7,-22.81,2.66,5.32,-50.88,4.23,12.69,-15.38,1.37,5.48,-32.14,0.66,0.66,0.46,0.69,-2.07,5.18,0.0,0.0,-100.0,0.0,0.0,-100.0,10.56,-32.52,7.24,-25.66,3.51,-28.13,0.59,4.06,3.64,-17.85,0.07,-89.21,0.49,-66.94,70.07,-11.96,4.46,43.09,214.24,-19.01,65.69,-13.56,1.93,36.11,0.34,-65.66,0.39,-65.55,0.39,-61.04,46.81,-19.78,-27.36,45.78
Blake Drury,5.43,16.29,-46.94,6.71,13.42,23.92,3.14,9.42,-37.19,0.14,0.56,-93.07,0.29,0.29,-55.86,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.14,0.14,9.38,12.14,-22.42,5.29,-45.68,5.86,19.98,0.0,-100.0,3.14,-29.14,0.14,-78.43,3.71,150.34,65.96,-17.12,1.0,-67.92,220.57,-16.62,77.5,1.98,0.0,-100.0,0.86,-13.13,0.0,-100.0,0.0,-100.0,40.14,-11.78,-37.71,40.12
Blake Hardwick,14.02,42.06,36.99,3.57,7.14,-34.07,6.84,20.52,36.83,1.87,7.48,-7.38,0.02,0.02,-96.96,0.07,-0.21,-89.33,0.0,0.0,-100.0,0.0,0.0,-100.0,17.59,12.4,13.56,39.23,3.3,-32.43,0.09,-84.13,6.75,52.34,0.08,-87.67,3.59,142.24,87.44,9.87,1.81,-41.93,287.92,8.84,84.74,11.51,1.91,34.7,0.11,-88.89,0.73,-35.51,0.58,-42.06,77.02,3.0,19.53,77.01
Blake Howes,8.0,24.0,-21.83,8.0,16.0,47.74,7.0,21.0,40.03,1.0,4.0,-50.47,1.0,1.0,52.21,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,16.0,2.24,12.0,23.22,5.0,2.38,0.0,-100.0,7.0,57.98,1.0,54.08,2.0,34.95,87.5,9.94,1.0,-67.92,130.0,-50.86,87.5,15.14,0.0,-100.0,1.0,1.01,0.0,-100.0,0.0,-100.0,66.0,-0.0,2.43,66.0
Bodhi Uwland,10.89,32.67,6.41,4.78,9.56,-11.73,5.56,16.68,11.22,2.11,8.44,4.51,0.89,0.89,35.46,0.33,-0.99,-49.7,0.0,0.0,-100.0,0.33,0.33,157.81,15.67,0.13,11.22,15.21,3.67,-24.86,0.67,18.17,4.89,10.36,0.22,-66.1,1.67,12.69,76.74,-3.58,4.67,49.82,342.56,29.5,77.4,1.85,1.78,25.53,0.67,-32.32,0.89,-21.38,0.89,-11.09,67.56,-0.0,4.85,67.58
Brady Hough,11.5,34.5,12.37,7.0,14.0,29.27,7.0,21.0,40.03,1.0,4.0,-50.47,1.0,1.0,52.21,0.5,-1.5,-23.78,0.0,0.0,-100.0,0.0,0.0,-100.0,18.5,18.22,13.5,38.62,5.0,2.38,0.5,-11.82,6.5,46.69,1.0,54.08,0.5,-66.26,83.2,4.54,4.0,28.33,227.0,-14.19,83.5,9.88,3.0,111.57,1.5,51.52,0.0,-100.0,0.0,-100.0,73.0,-0.0,13.29,73.0
Brandon Zerk-Thatcher,7.97,23.91,-22.12,3.3,6.6,-39.06,5.15,15.45,3.02,1.62,6.48,-19.76,1.03,1.03,56.77,0.31,-0.93,-52.74,0.0,0.0,-100.0,0.0,0.0,-100.0,11.27,-27.98,6.69,-31.31,4.13,-15.44,0.32,-43.56,4.84,9.23,0.17,-73.81,0.78,-47.37,73.63,-7.48,2.4,-23.0,143.95,-45.58,69.68,-8.31,1.19,-16.08,1.23,24.24,0.02,-98.23,0.02,-98.0,52.57,9.13,-18.42,52.54
Brayden Maynard,11.17,33.51,9.15,6.0,12.0,10.8,4.83,14.49,-3.38,4.17,16.68,106.54,1.0,1.0,52.21,0.83,-2.49,26.52,0.0,0.0,-100.0,0.0,0.0,-100.0,17.17,9.72,9.67,-0.71,7.17,46.81,0.33,-41.8,4.5,1.56,1.33,104.93,2.0,34.95,75.1,-5.64,3.17,1.7,346.17,30.86,76.23,0.31,1.5,5.78,1.0,1.01,0.67,-40.81,0.67,-33.07,75.17,-0.0,16.66,75.19
Brennan Cox,10.95,32.85,7.0,2.86,5.72,-47.18,7.29,21.87,45.83,1.43,5.72,-29.17,0.9,0.9,36.99,0.55,-1.65,-16.16,0.0,0.0,-100.0,0.0,0.0,-100.0,13.81,-11.75,8.38,-13.95,4.19,-14.21,1.5,164.55,5.79,30.67,0.48,-26.04,0.55,-62.89,78.57,-1.28,4.69,50.47,192.21,-27.34,82.73,8.87,3.29,132.02,1.4,41.41,0.71,-37.28,0.71,-29.07,65.4,2.32,1.49,65.41
Brodie Kemp,11.55,34.65,12.86,4.95,9.9,-8.59,8.41,25.23,68.23,1.69,6.76,-16.3,0.76,0.76,15.68,0.74,-2.22,12.8,0.0,0.0,-100.0,0.17,0.17,32.81,16.5,5.44,11.6,19.11,5.17,5.86,1.24,118.69,7.16,61.59,0.02,-96.92,0.85,-42.65,80.57,1.24,3.17,1.7,217.73,-17.69,78.7,3.56,3.0,111.57,0.6,-39.39,0.17,-84.98,0.17,-83.02,75.26,-0.2,16.8,75.25
Brodie Smith,15.5,46.5,51.46,4.5,9.0,-16.9,3.0,9.0,-39.99,1.5,6.0,-25.71,0.0,0.0,-100.0,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,20.0,27.8,9.5,-2.45,4.5,-7.86,0.0,-100.0,3.0,-32.3,0.5,-22.96,3.5,136.17,86.85,9.13,7.5,140.62,599.5,126.63,85.5,12.51,0.0,-100.0,0.5,-49.49,6.5,474.2,5.0,399.5,70.5,-0.0,9.41,70.5
Buku Khamis,7.6,22.8,-25.74,4.1,8.2,-24.28,5.8,17.4,16.02,0.9,3.6,-55.42,0.6,0.6,-8.68,0.6,-1.8,-8.54,0.1,0.6,-27.01,0.1,0.1,-21.88,11.7,-25.23,7.7,-20.94,3.9,-20.15,1.0,76.37,4.8,8.33,0.0,-100.0,0.5,-66.26,86.61,8.83,2.3,-26.21,142.7,-46.05,82.54,8.62,3.3,132.72,1.4,41.41,0.1,-91.17,0.1,-90.01,51.5,-0.0,-20.08,51.5
Caleb Daniel,9.0,27.0,-12.06,6.0,12.0,10.8,2.0,6.0,-59.99,2.0,8.0,-0.94,1.0,1.0,52.21,0.0,-0.0,-100.0,0.0,0.0,-100.0,1.0,1.0,681.25,15.0,-4.15,8.0,-17.86,6.0,22.85,0.0,-100.0,2.0,-54.86,1.0,54.08,2.0,34.95,73.3,-7.9,1.0,-67.92,203.0,-23.26,66.7,-12.23,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.0,-100.0,55.0,-0.0,-14.65,55.0
Caleb Graham,7.0,21.0,-31.6,3.5,7.0,-35.36,4.5,13.5,-9.98,1.5,6.0,-25.71,1.0,1.0,52.21,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,10.5,-32.9,6.5,-33.26,3.0,-38.57,0.5,-11.82,4.0,-9.73,0.5,-22.96,0.5,-66.26,90.45,13.65,3.0,-3.75,114.0,-56.9,85.7,12.77,1.5,5.78,0.5,-49.49,0.0,-100.0,0.0,-100.0,48.5,-0.0,-24.73,48.5
Caleb Marchbank,5.6,16.8,-45.28,4.14,8.28,-23.55,2.6,7.8,-47.99,0.4,1.6,-80.19,0.93,0.93,41.55,0.35,-1.05,-46.65,0.0,0.0,-100.0,0.0,0.0,-100.0,9.74,-37.76,6.86,-29.56,3.93,-19.53,0.0,-100.0,2.6,-41.32,0.84,29.43,1.09,-26.45,76.17,-4.29,1.0,-67.92,134.35,-49.21,76.43,0.58,0.3,-78.84,1.07,8.08,0.0,-100.0,0.0,-100.0,34.37,-17.84,-46.66,34.36
Callum M. Brown,3.0,9.0,-70.69,4.0,8.0,-26.13,2.0,6.0,-59.99,0.0,0.0,-100.0,1.0,1.0,52.21,0.0,-0.0,-100.0,1.0,6.0,629.93,1.0,1.0,681.25,7.0,-55.27,4.0,-58.93,4.0,-18.1,1.0,76.37,1.0,-77.43,0.0,-100.0,0.0,-100.0,71.4,-10.29,0.0,-100.0,89.0,-66.35,66.7,-12.23,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.0,-100.0,31.0,-0.0,-51.89,31.0
Callum Wilkie,13.28,39.84,29.76,10.9,21.8,101.29,6.07,18.21,21.42,0.2,0.8,-90.09,0.93,0.93,41.55,0.07,-0.21,-89.33,0.0,0.0,-100.0,0.0,0.0,-100.0,24.19,54.58,14.84,52.38,10.22,109.25,1.85,226.28,4.21,-4.99,0.84,29.43,0.87,-41.3,91.61,15.11,5.05,62.01,263.04,-0.56,92.11,21.21,2.93,106.63,0.93,-6.06,0.03,-97.35,0.03,-97.0,81.4,-4.24,26.32,81.37
Charlie Ballard,9.19,27.57,-10.2,3.74,7.48,-30.93,5.82,17.46,16.42,1.19,4.76,-41.06,0.65,0.65,-1.07,0.46,-1.38,-29.88,0.01,0.06,-92.7,0.0,0.0,-100.0,12.93,-17.37,7.56,-22.37,4.85,-0.7,1.32,132.8,4.51,1.78,0.26,-59.94,0.58,-60.86,80.95,1.71,2.99,-4.07,177.84,-32.77,80.79,6.31,3.08,117.21,1.11,12.12,0.0,-100.0,0.0,-100.0,56.66,-5.08,-12.07,56.6
Charlie Comben,9.55,28.65,-6.68,5.27,10.54,-2.68,7.0,21.0,40.03,1.18,4.72,-41.56,1.0,1.0,52.21,0.73,-2.19,11.28,0.27,1.62,97.08,0.09,0.09,-29.69,14.82,-5.3,8.64,-11.28,5.91,21.01,1.36,139.86,5.64,27.29,0.09,-86.13,0.55,-62.89,81.65,2.59,3.27,4.91,182.64,-30.96,81.01,6.6,3.27,130.61,0.64,-35.35,0.09,-92.05,0.09,-91.01,65.45,-0.0,1.57,65.43
Connor Budarick,16.0,48.0,56.34,3.0,6.0,-44.6,6.0,18.0,20.02,3.0,12.0,48.59,2.0,2.0,204.41,1.0,-3.0,52.44,0.0,0.0,-100.0,0.0,0.0,-100.0,19.0,21.41,12.0,23.22,4.0,-18.1,0.0,-100.0,6.0,35.41,1.0,54.08,1.0,-32.52,84.2,5.8,5.0,60.41,306.0,15.68,81.3,6.98,0.0,-100.0,0.0,-100.0,3.0,165.02,2.0,99.8,83.0,-0.0,28.81,83.0
Connor Idun,9.0,27.0,-12.06,11.67,23.34,115.51,6.0,18.0,20.02,0.67,2.68,-66.82,0.67,0.67,1.98,0.33,-0.99,-49.7,0.0,0.0,-100.0,0.0,0.0,-100.0,20.67,32.09,14.33,47.14,6.67,36.57,0.0,-100.0,6.0,35.41,0.0,-100.0,0.33,-77.73,87.13,9.48,2.0,-35.84,129.33,-51.11,87.53,15.18,0.33,-76.73,1.67,68.69,0.33,-70.85,0.33,-67.03,70.67,-0.0,9.67,70.7
Conor Nash,9.0,27.0,-12.06,8.0,16.0,47.74,4.0,12.0,-19.98,4.0,16.0,98.12,1.0,1.0,52.21,1.0,-3.0,52.44,0.0,0.0,-100.0,0.0,0.0,-100.0,17.0,8.63,9.0,-7.59,9.0,84.28,0.0,-100.0,4.0,-9.73,5.0,670.42,2.0,34.95,70.6,-11.29,4.0,28.33,351.0,32.69,44.4,-41.57,1.0,-29.48,2.0,102.02,0.0,-100.0,0.0,-100.0,69.0,-0.0,7.08,69.0
Cooper Sharman,6.0,18.0,-41.37,6.0,12.0,10.8,5.0,15.0,0.02,1.0,4.0,-50.47,0.0,0.0,-100.0,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,12.0,-23.32,7.0,-28.12,5.0,2.38,1.0,76.37,4.0,-9.73,0.0,-100.0,2.0,34.95,83.3,4.67,1.0,-67.92,104.0,-60.68,83.3,9.62,1.0,-29.48,0.0,-100.0,0.0,-100.0,0.0,-100.0,51.0,-0.0,-20.85,49.0
